id,mesExtrato,dataTransacao,valorTransacao,tipoCartao,estabelecimento,unidadeGestora,portador,_bloco_origem,_pagina_origem
512783810,10/2024,04/09/2024,"367,18","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 5519997, 'cpfFormatado': '', 'cnpjFormatado': '08.097.029/0005-79', 'numeroInscricaoSocial': '', 'nome': 'TECIDOS E ARMARINHO 253 COMERCIO VAREJISTA DE TECIDOS E ARTIGOS DE AVIAMENTOS LTDA', 'razaoSocialReceita': 'TECIDOS E ARMARINHO 253 COMERCIO VAREJISTA DE TECIDOS E ARTIGOS DE AVIAMENTOS LTDA', 'nomeFantasiaReceita': 'CACULA', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '344001', 'nome': 'FUNDACAO CASA DE RUI BARBOSA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '20403', 'cnpj': '42519488000108', 'sigla': 'Casa de Rui Barbosa', 'nome': 'Fundação Casa de Rui Barbosa'}, 'orgaoMaximo': {'codigo': '42000', 'sigla': 'MINC', 'nome': 'Ministério da Cultura'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2024,1
512783874,10/2024,04/09/2024,"72,70","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 6518896, 'cpfFormatado': '', 'cnpjFormatado': '33.031.691/0001-40', 'numeroInscricaoSocial': '', 'nome': 'TAMOIO DENTAL LTDA', 'razaoSocialReceita': 'TAMOIO DENTAL LTDA', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '344001', 'nome': 'FUNDACAO CASA DE RUI BARBOSA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '20403', 'cnpj': '42519488000108', 'sigla': 'Casa de Rui Barbosa', 'nome': 'Fundação Casa de Rui Barbosa'}, 'orgaoMaximo': {'codigo': '42000', 'sigla': 'MINC', 'nome': 'Ministério da Cultura'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2024,1
512783938,10/2024,04/09/2024,"287,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 7819514, 'cpfFormatado': '', 'cnpjFormatado': '42.416.131/0001-02', 'numeroInscricaoSocial': '', 'nome': 'AVICULTURA PROGRESSO - RIO - LTDA', 'razaoSocialReceita': 'AVICULTURA PROGRESSO - RIO - LTDA', 'nomeFantasiaReceita': 'AVICULTURA PROGRESSO', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '344001', 'nome': 'FUNDACAO CASA DE RUI BARBOSA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '20403', 'cnpj': '42519488000108', 'sigla': 'Casa de Rui Barbosa', 'nome': 'Fundação Casa de Rui Barbosa'}, 'orgaoMaximo': {'codigo': '42000', 'sigla': 'MINC', 'nome': 'Ministério da Cultura'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2024,1
512784002,10/2024,04/09/2024,"430,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 604861762, 'cpfFormatado': '', 'cnpjFormatado': '51.303.134/0001-12', 'numeroInscricaoSocial': '', 'nome': 'RJSS88 QUIMICAFINA LTDA', 'razaoSocialReceita': 'RJSS88 QUIMICAFINA LTDA', 'nomeFantasiaReceita': 'CHEPPLIER', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '344001', 'nome': 'FUNDACAO CASA DE RUI BARBOSA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '20403', 'cnpj': '42519488000108', 'sigla': 'Casa de Rui Barbosa', 'nome': 'Fundação Casa de Rui Barbosa'}, 'orgaoMaximo': {'codigo': '42000', 'sigla': 'MINC', 'nome': 'Ministério da Cultura'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2024,1
519911121,09/2024,14/08/2024,"1.697,30","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 1119482, 'cpfFormatado': '', 'cnpjFormatado': '05.879.152/0006-34', 'numeroInscricaoSocial': '', 'nome': 'BOTTINO MATERIAIS DE CONSTRUCAO LTDA.', 'razaoSocialReceita': 'BOTTINO MATERIAIS DE CONSTRUCAO LTDA.', 'nomeFantasiaReceita': 'AMOEDO', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '344001', 'nome': 'FUNDACAO CASA DE RUI BARBOSA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '20403', 'cnpj': '42519488000108', 'sigla': 'Casa de Rui Barbosa', 'nome': 'Fundação Casa de Rui Barbosa'}, 'orgaoMaximo': {'codigo': '42000', 'sigla': 'MINC', 'nome': 'Ministério da Cultura'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2024,1
523460431,11/2024,09/10/2024,"81,60","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 351017924, 'cpfFormatado': '', 'cnpjFormatado': '43.283.811/0246-87', 'numeroInscricaoSocial': '', 'nome': 'KALUNGA SA', 'razaoSocialReceita': 'KALUNGA SA', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '344001', 'nome': 'FUNDACAO CASA DE RUI BARBOSA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '20403', 'cnpj': '42519488000108', 'sigla': 'Casa de Rui Barbosa', 'nome': 'Fundação Casa de Rui Barbosa'}, 'orgaoMaximo': {'codigo': '42000', 'sigla': 'MINC', 'nome': 'Ministério da Cultura'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2024,1
575143480,09/2024,19/08/2024,"200,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': -1, 'cpfFormatado': '', 'cnpjFormatado': '', 'numeroInscricaoSocial': '', 'nome': 'SEM INFORMACAO', 'razaoSocialReceita': 'SEM INFORMACAO', 'nomeFantasiaReceita': 'SEM INFORMACAO', 'tipo': 'Sem Informação'}","{'codigo': '344001', 'nome': 'FUNDACAO CASA DE RUI BARBOSA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '20403', 'cnpj': '42519488000108', 'sigla': 'Casa de Rui Barbosa', 'nome': 'Fundação Casa de Rui Barbosa'}, 'orgaoMaximo': {'codigo': '42000', 'sigla': 'MINC', 'nome': 'Ministério da Cultura'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2024,1
475502717,12/2025,18/11/2025,"876,18","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 17744804, 'cpfFormatado': '', 'cnpjFormatado': '11.473.110/0001-97', 'numeroInscricaoSocial': '', 'nome': 'DIEGO CAVALCANTI ROCHA', 'razaoSocialReceita': 'DIEGO CAVALCANTI ROCHA', 'nomeFantasiaReceita': 'UNIFRIOS ATACADISTA', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '400085', 'nome': 'SUPERINTENDENCIA REGIONAL DO TRABALHO/PI', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '40000', 'cnpj': '23612685000122', 'sigla': 'MTE', 'nome': 'Ministério do Trabalho e Emprego - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '40000', 'sigla': 'MTE', 'nome': 'Ministério do Trabalho e Emprego'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,1
482051443,04/2026,12/03/2026,"978,66","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 6518793, 'cpfFormatado': '', 'cnpjFormatado': '14.338.304/0001-78', 'numeroInscricaoSocial': '', 'nome': 'VINDI PAGAMENTOS S/A', 'razaoSocialReceita': 'VINDI PAGAMENTOS S/A', 'nomeFantasiaReceita': 'VINDI PAGAMENTOS ONLINE', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,1
482051507,04/2026,12/03/2026,"217,60","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 261820234, 'cpfFormatado': '***.651.972-**', 'cnpjFormatado': '', 'numeroInscricaoSocial': '', 'nome': 'JAMILIE ASSUMPCAO SILVA', 'razaoSocialReceita': '', 'nomeFantasiaReceita': '', 'tipo': 'Pessoa Física'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,1
482051571,04/2026,12/03/2026,"190,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 609589244, 'cpfFormatado': '', 'cnpjFormatado': '26.740.350/0001-88', 'numeroInscricaoSocial': '', 'nome': 'STORE MARLENE MENDES LTDA', 'razaoSocialReceita': 'STORE MARLENE MENDES LTDA', 'nomeFantasiaReceita': 'AGRO STORE', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,1
493162764,05/2026,14/04/2026,"676,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 91056315, 'cpfFormatado': '', 'cnpjFormatado': '35.208.818/0001-89', 'numeroInscricaoSocial': '', 'nome': 'R L FARIAS LTDA', 'razaoSocialReceita': 'R L FARIAS LTDA', 'nomeFantasiaReceita': 'MUNDO ATACADO', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '158283', 'nome': 'IFMA/CAMPUS BURITICUPU', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26408', 'cnpj': '10735145000194', 'sigla': 'IFMA', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Maranhão'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,1
499447333,04/2026,10/03/2026,"290,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 328616964, 'cpfFormatado': '', 'cnpjFormatado': '19.540.550/0001-21', 'numeroInscricaoSocial': '', 'nome': 'ASAAS GESTAO FINANCEIRA INSTITUICAO DE PAGAMENTO S.A.', 'razaoSocialReceita': 'ASAAS GESTAO FINANCEIRA INSTITUICAO DE PAGAMENTO S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,1
499447397,04/2026,10/03/2026,"282,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 608627766, 'cpfFormatado': '', 'cnpjFormatado': '16.818.703/0001-61', 'numeroInscricaoSocial': '', 'nome': 'ALVES E GUEDES LTDA', 'razaoSocialReceita': 'ALVES E GUEDES LTDA', 'nomeFantasiaReceita': 'SUELY IMPORTADORA E MAGAZINE', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,1
499546216,12/2025,12/11/2025,"300,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 17744804, 'cpfFormatado': '', 'cnpjFormatado': '11.473.110/0001-97', 'numeroInscricaoSocial': '', 'nome': 'DIEGO CAVALCANTI ROCHA', 'razaoSocialReceita': 'DIEGO CAVALCANTI ROCHA', 'nomeFantasiaReceita': 'UNIFRIOS ATACADISTA', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '400085', 'nome': 'SUPERINTENDENCIA REGIONAL DO TRABALHO/PI', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '40000', 'cnpj': '23612685000122', 'sigla': 'MTE', 'nome': 'Ministério do Trabalho e Emprego - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '40000', 'sigla': 'MTE', 'nome': 'Ministério do Trabalho e Emprego'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,1
500330125,04/2026,26/02/2026,"20,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 819847, 'cpfFormatado': '', 'cnpjFormatado': '09.202.204/0001-80', 'numeroInscricaoSocial': '', 'nome': 'F A PESSOA LTDA', 'razaoSocialReceita': 'F A PESSOA LTDA', 'nomeFantasiaReceita': 'CASA TEM-TEM', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,1
507882549,04/2026,03/03/2026,"292,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 609525007, 'cpfFormatado': '', 'cnpjFormatado': '37.830.867/0001-84', 'numeroInscricaoSocial': '', 'nome': 'NUNES & VIDAL, COMERCIO LTDA', 'razaoSocialReceita': 'NUNES & VIDAL, COMERCIO LTDA', 'nomeFantasiaReceita': 'FARMA CENTRAL - GASTE MENOS', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,1
507993693,08/2025,09/07/2025,"6,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 91555396, 'cpfFormatado': '', 'cnpjFormatado': '02.838.410/0001-31', 'numeroInscricaoSocial': '', 'nome': 'ARMARINHO VANDERLEIA LTDA', 'razaoSocialReceita': 'ARMARINHO VANDERLEIA LTDA', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '160110', 'nome': 'COLEGIO MILITAR DE JUIZ DE FORA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52121', 'cnpj': '00394452000103', 'sigla': 'CMDO EXÉRCITO', 'nome': 'Comando do Exército'}, 'orgaoMaximo': {'codigo': '52000', 'sigla': 'DEFESA', 'nome': 'Ministério da Defesa'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,1
508120684,05/2026,06/04/2026,"492,73","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 463616694, 'cpfFormatado': '', 'cnpjFormatado': '38.372.267/0001-82', 'numeroInscricaoSocial': '', 'nome': 'SHPP BRASIL INSTITUICAO DE PAGAMENTO E SERVICOS DE PAGAMENTOS LTDA', 'razaoSocialReceita': 'SHPP BRASIL INSTITUICAO DE PAGAMENTO E SERVICOS DE PAGAMENTOS LTDA', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,1
508582378,12/2025,11/11/2025,"1,62","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 608539663, 'cpfFormatado': '', 'cnpjFormatado': '23.963.763/0001-33', 'numeroInscricaoSocial': '', 'nome': ""CHAMP'S FIT ACADEMIA LTDA"", 'razaoSocialReceita': ""CHAMP'S FIT ACADEMIA LTDA"", 'nomeFantasiaReceita': ""CHAMP'S FIT ACADEMIA"", 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '158516', 'nome': 'INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26438', 'cnpj': '11402887000160', 'sigla': 'IFSC', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,1
508582442,12/2025,11/11/2025,"1,33","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 608539663, 'cpfFormatado': '', 'cnpjFormatado': '23.963.763/0001-33', 'numeroInscricaoSocial': '', 'nome': ""CHAMP'S FIT ACADEMIA LTDA"", 'razaoSocialReceita': ""CHAMP'S FIT ACADEMIA LTDA"", 'nomeFantasiaReceita': ""CHAMP'S FIT ACADEMIA"", 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '167089', 'nome': 'SECRETARIA DE ECONOMIA E FINANCAS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52904', 'cnpj': '00394452054700', 'sigla': 'FUNDO DO EXÉRCITO', 'nome': 'Fundo do Exército'}, 'orgaoMaximo': {'codigo': '52000', 'sigla': 'DEFESA', 'nome': 'Ministério da Defesa'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,1
509753180,03/2026,25/02/2026,"63,90","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 609558188, 'cpfFormatado': '', 'cnpjFormatado': '18.857.559/0001-06', 'numeroInscricaoSocial': '', 'nome': 'FRANCISCA C. BAIA', 'razaoSocialReceita': 'FRANCISCA C. BAIA', 'nomeFantasiaReceita': 'COMERCIAL CALEB', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,1
509753244,04/2026,17/03/2026,"824,70","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 347518628, 'cpfFormatado': '', 'cnpjFormatado': '27.402.741/0001-55', 'numeroInscricaoSocial': '', 'nome': 'I. T. ARAUJO LTDA', 'razaoSocialReceita': 'I. T. ARAUJO LTDA', 'nomeFantasiaReceita': 'MERCADINHO MIX DAVI', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '158283', 'nome': 'IFMA/CAMPUS BURITICUPU', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26408', 'cnpj': '10735145000194', 'sigla': 'IFMA', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Maranhão'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,2
509753308,05/2026,10/04/2026,"339,59","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 6518793, 'cpfFormatado': '', 'cnpjFormatado': '14.338.304/0001-78', 'numeroInscricaoSocial': '', 'nome': 'VINDI PAGAMENTOS S/A', 'razaoSocialReceita': 'VINDI PAGAMENTOS S/A', 'nomeFantasiaReceita': 'VINDI PAGAMENTOS ONLINE', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,2
510390962,05/2026,04/04/2026,"79,80","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 1418885, 'cpfFormatado': '', 'cnpjFormatado': '07.269.201/0001-38', 'numeroInscricaoSocial': '', 'nome': 'AMAZONAS IMPORTADOS LTDA', 'razaoSocialReceita': 'AMAZONAS IMPORTADOS LTDA', 'nomeFantasiaReceita': 'AMAZONAS IMPORTADOS', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,2
510391026,05/2026,04/04/2026,"236,55","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 5619525, 'cpfFormatado': '', 'cnpjFormatado': '23.069.198/0003-27', 'numeroInscricaoSocial': '', 'nome': 'M A SILVA & SILVA LTDA', 'razaoSocialReceita': 'M A SILVA & SILVA LTDA', 'nomeFantasiaReceita': 'SUPERMERCADO SANTA LUCIA', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,2
510391090,05/2026,04/04/2026,"177,70","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 43141973, 'cpfFormatado': '', 'cnpjFormatado': '04.842.563/0006-92', 'numeroInscricaoSocial': '', 'nome': 'A R FILHO & CIA LTDA', 'razaoSocialReceita': 'A R FILHO & CIA LTDA', 'nomeFantasiaReceita': 'SUPERMERCADO FORTALEZA', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,2
